filename,date,title,n_lemmas_total,hawk_density,dove_density,net_score,hawk_z,dove_z,net_z,hawkishness,label,rank
20100827_bernanke_The_Economic_Outlook_and_Monetary_Policy.txt,2010-08-27,The Economic Outlook and Monetary Policy,2795,0.018962432915921288,0.038998211091234344,-0.020035778175313056,0.6172109836104763,2.5816879379823225,-1.6929162289002786,-1.2191310610907082,Dovish,5
20100924_bernanke_Implications_of_the_Financial_Crisis_for_Economics.txt,2010-09-24,Implications of the Financial Crisis for Economics,3479,0.012072434607645875,0.009198045415349238,0.0028743891922966367,-0.45534240750408356,-0.8937828214345684,0.44146070611017973,0.2933003733468882,Hawkish,48
20101004_bernanke_Fiscal_Sustainability_and_Fiscal_Rules.txt,2010-10-04,Fiscal Sustainability and Fiscal Rules,2000,0.0135,0.017,-0.0035000000000000014,-0.2331159229535448,0.016127053569739397,-0.15239568299909756,-0.13387955317412725,Neutral,31
20101015_bernanke_Monetary_Policy_Objectives_and_Tools_in_a_Low-Inflation_Envi.txt,2010-10-15,Monetary Policy Objectives and Tools in a Low-Inflation Environment,2491,0.01364913689281413,0.026896828582898435,-0.013247691690084305,-0.2099000565670518,1.1703534671047104,-1.0605186128351942,-0.8135907121689855,Dovish,8
20101119_bernanke_Emerging_from_the_Crisis_Where_Do_We_Stand.txt,2010-11-19,Emerging from the Crisis: Where Do We Stand?,890,0.0033707865168539327,0.03146067415730337,-0.02808988764044944,-1.8099119952578002,1.7026160060735458,-2.4432601787546298,-1.9852627266953256,Dovish,2
20101119_bernanke_Rebalancing_the_Global_Recovery.txt,2010-11-19,Rebalancing the Global Recovery,2472,0.015776699029126214,0.01901294498381877,-0.0032362459546925564,0.12129363637880816,0.25088854810861994,-0.12782359926932912,-0.08580617033304698,Neutral,35
20110203_bernanke_The_Economic_Outlook_and_Macroeconomic_Policy.txt,2011-02-03,The Economic Outlook and Macroeconomic Policy,1530,0.015032679738562092,0.028104575163398694,-0.013071895424836602,0.0054735189499347196,1.3112079835180563,-1.0441409282995433,-0.783291797622555,Dovish,9
20110218_bernanke_Global_Imbalances_Links_to_Economic_and_Financial_Stability.txt,2011-02-18,Global Imbalances: Links to Economic and Financial Stability,1196,0.020066889632107024,0.008361204013377926,0.011705685618729098,0.7891397335582784,-0.9913801923503376,1.2642096234955158,1.0149098498013773,Hawkish,65
20110404_bernanke_Clearinghouses_Financial_Stability_and_Financial_Reform.txt,2011-04-04,"Clearinghouses, Financial Stability, and Financial Reform",2151,0.01301720130172013,0.009298000929800094,0.003719200371920037,-0.30827231021184337,-0.8821254208853648,0.5201657398750767,0.36467295018286605,Hawkish,51
20110607_bernanke_The_US_Economic_Outlook.txt,2011-06-07,The U.S. Economic Outlook,2312,0.028546712802768166,0.025951557093425604,0.002595155709342562,2.1091782431208372,1.0601103410394155,0.41544651354943835,0.48817147187695337,Hawkish,56
20110614_bernanke_Fiscal_Sustainability.txt,2011-06-14,Fiscal Sustainability,1073,0.013979496738117428,0.014911463187325256,-0.0009319664492078283,-0.1584735457734923,-0.2274504050713941,0.08684969182487921,0.05194218370759368,Neutral,39
20110826_bernanke_The_Near-_and_Longer-Term_Prospects_for_the_US_Economy.txt,2011-08-26,The Near- and Longer-Term Prospects for the U.S. Economy,1811,0.012700165654334622,0.02153506350082827,-0.008834897846493649,-0.35762466757006156,0.545032857673438,-0.6494100754077473,-0.517355866883749,Dovish,18
20110908_bernanke_The_US_Economic_Outlook.txt,2011-09-08,The U.S. Economic Outlook,1445,0.019377162629757784,0.03321799307958478,-0.013840830449826994,0.6817711969906513,1.9075648844048279,-1.1157771217645243,-0.7805236030595669,Dovish,10
20111018_bernanke_The_Effects_of_the_Great_Recession_on_Central_Bank_Doctrine_.txt,2011-10-18,The Effects of the Great Recession on Central Bank Doctrine and Practice,2185,0.007322654462242563,0.011899313501144164,-0.004576659038901601,-1.1947319652463801,-0.5787450344761085,-0.25270032864524855,-0.2895624198051734,Dovish,24
20111110_bernanke_Town_Hall_Meeting_Remarks.txt,2011-11-10,Town Hall Meeting Remarks,1155,0.011255411255411256,0.01038961038961039,0.0008658008658008667,-0.58252693322545,-0.754815499204506,0.25433485376634696,0.14220780658180096,Neutral,42
20120210_bernanke_Housing_Markets_in_Transition.txt,2012-02-10,Housing Markets in Transition,2306,0.012575888985255855,0.01777970511708586,-0.005203816131830007,-0.3769705885547966,0.10706085457180867,-0.31112808311320994,-0.2650531754132717,Neutral,25
20120326_bernanke_Recent_Developments_in_the_Labor_Market.txt,2012-03-26,Recent Developments in the Labor Market,2505,0.015968063872255488,0.016766467065868262,-0.0007984031936127747,0.15108305028793628,-0.011108932054074833,0.09929282798939391,0.08716160344380168,Neutral,41
20120409_bernanke_Fostering_Financial_Stability.txt,2012-04-09,Fostering Financial Stability,2059,0.023797960174842158,0.0048567265662943174,0.01894123360854784,1.3699486371383818,-1.4000929836430083,1.9382940373642774,1.5694452193818893,Hawkish,68
20120413_bernanke_Some_Reflections_on_the_Crisis_and_the_Policy_Response.txt,2012-04-13,Some Reflections on the Crisis and the Policy Response,2672,0.01122754491017964,0.0074850299401197605,0.0037425149700598802,-0.5868648360432548,-1.093564770949245,0.5223377947413835,0.3430125765491246,Hawkish,50
20120510_bernanke_Banks_and_Bank_Lending_The_State_of_Play.txt,2012-05-10,Banks and Bank Lending: The State of Play,1717,0.026790914385556204,0.017472335468841003,0.009318578916715201,1.8358563260120309,0.07121359665969192,1.041819913091627,0.9354875474813221,Hawkish,63
20120831_bernanke_Monetary_Policy_since_the_Onset_of_the_Crisis.txt,2012-08-31,Monetary Policy since the Onset of the Crisis,3800,0.008157894736842105,0.03,-0.021842105263157892,-1.0647116446548317,1.5322635866287164,-1.8611988438422957,-1.486058025041948,Dovish,3
20121001_bernanke_Five_Questions_about_the_Federal_Reserve_and_Monetary_Policy.txt,2012-10-01,Five Questions about the Federal Reserve and Monetary Policy,2202,0.01407811080835604,0.027702089009990917,-0.013623978201634877,-0.14312247445044185,1.2642676788079095,-1.0955745440434734,-0.8343215657672749,Dovish,7
20121014_bernanke_US_Monetary_Policy_and_International_Implications.txt,2012-10-14,U.S. Monetary Policy and International Implications,981,0.00815494393476045,0.03873598369011213,-0.03058103975535168,-1.0651709905991387,2.551105434689207,-2.675343058392039,-2.0972064945601283,Dovish,1
20121115_bernanke_Challenges_in_Housing_and_Mortgage_Markets.txt,2012-11-15,Challenges in Housing and Mortgage Markets,2052,0.014619883040935672,0.021929824561403508,-0.007309941520467836,-0.05878578534457233,0.5910722165786091,-0.5073407680586682,-0.3857329233272832,Dovish,22
20121120_bernanke_The_Economic_Recovery_and_Economic_Policy.txt,2012-11-20,The Economic Recovery and Economic Policy,2581,0.016272762495156915,0.03641999225106548,-0.020147229755908564,0.19851492568743298,2.2810008784591718,-1.7032993779701464,-1.2619284435806284,Dovish,4
20130301_bernanke_Long-Term_Interest_Rates.txt,2013-03-01,Long-Term Interest Rates,2939,0.012929567880231372,0.031303164341612795,-0.018373596461381425,-0.32191404409730007,1.6842462840824788,-1.5380626106317545,-1.1814076462705112,Dovish,6
20130325_bernanke_Monetary_Policy_and_the_Global_Economy.txt,2013-03-25,Monetary Policy and the Global Economy,1358,0.008100147275405008,0.016200294550810016,-0.008100147275405008,-1.0737010859901401,-0.07713930390743569,-0.5809586037640037,-0.5258401286155694,Dovish,17
20130510_bernanke_Monitoring_the_Financial_System.txt,2013-05-10,Monitoring the Financial System,2429,0.019349526554137506,0.008233841086867023,0.011115685467270483,0.6774691398206187,-1.0062340066457596,1.2092435163204842,0.9643155542622875,Hawkish,64
20130710_bernanke_A_Century_of_US_Central_Banking_Goals_Frameworks_Accountabil.txt,2013-07-10,"A Century of U.S. Central Banking: Goals, Frameworks, Accountability",3522,0.007098239636570131,0.010221465076660987,-0.0031232254400908564,-1.22966620927983,-0.7744255954987539,-0.1172942838052296,-0.19084496586210195,Neutral,28
20131014_bernanke_Celebrating_20_Years_of_the_Bank_of_Mexicos_Independence.txt,2013-10-14,Celebrating 20 Years of the Bank of Mexico's Independence,725,0.013793103448275862,0.015172413793103448,-0.0013793103448275865,-0.18748904710684602,-0.19701680916799494,0.045173850810359545,0.018233870957169485,Neutral,38
20131108_bernanke_The_Crisis_as_a_Classic_Financial_Panic.txt,2013-11-08,The Crisis as a Classic Financial Panic,1355,0.013284132841328414,0.006642066420664207,0.006642066420664207,-0.26671956735290414,-1.1918761392479018,0.7924683284360261,0.5725416334436746,Hawkish,59
20131119_bernanke_Communication_and_Monetary_Policy.txt,2013-11-19,Communication and Monetary Policy,3264,0.011948529411764705,0.022058823529411766,-0.010110294117647061,-0.47463050193793055,0.6061168356650881,-0.7682296519070788,-0.6163256631700325,Dovish,15
20131216_bernanke_Opening_Remarks.txt,2013-12-16,Opening Remarks,662,0.010574018126888218,0.0075528700906344415,0.0030211480362537764,-0.6885981509500989,-1.0856528532105123,0.45513318115258267,0.28406262780433206,Neutral,47
20140103_bernanke_The_Federal_Reserve_Looking_Back_Looking_Forward.txt,2014-01-03,"The Federal Reserve:  Looking Back, Looking Forward",3948,0.011144883485309016,0.017477203647416412,-0.006332320162107396,-0.5997325883405034,0.07178135230489449,-0.4162627569303793,-0.362592232525259,Dovish,23
